id,parent_id, locale, category_position, category_title, category_description, category_color, category_image, category_image_thumb, category_visible, category_trusted
"2821","976","en_US","0","MENDONÇA FILHO","MENDONÇA FILHO é DEPUTADO FEDERAL do DEM pela Unidade da Federação PE","155624",NULL,NULL,"1","0"
"2822","976","en_US","0","MENDONÇA PRADO","MENDONÇA PRADO é DEPUTADO FEDERAL do DEM pela Unidade da Federação SE","313624",NULL,NULL,"1","0"
"2823","976","en_US","0","MIGUEL CORRÊA","MIGUEL CORRÊA é DEPUTADO FEDERAL do PT pela Unidade da Federação MG","214624",NULL,NULL,"1","0"
"2824","976","en_US","0","MILTON MONTI","MILTON MONTI é DEPUTADO FEDERAL do PR pela Unidade da Federação SP","337624",NULL,NULL,"1","0"
"2825","976","en_US","0","MIRIQUINHO BATISTA","MIRIQUINHO BATISTA é DEPUTADO FEDERAL do PT pela Unidade da Federação PA","533624",NULL,NULL,"1","0"
"2826","976","en_US","0","MIRO TEIXEIRA","MIRO TEIXEIRA é DEPUTADO FEDERAL do PDT pela Unidade da Federação RJ","516624",NULL,NULL,"1","0"
"2827","976","en_US","0","MISSIONÁRIO JOSÉ OLIMPIO","MISSIONÁRIO JOSÉ OLIMPIO é DEPUTADO FEDERAL do PP pela Unidade da Federação SP","780624",NULL,NULL,"1","0"
"2828","976","en_US","0","MOREIRA MENDES","MOREIRA MENDES é DEPUTADO FEDERAL do PSD pela Unidade da Federação RO","821624",NULL,NULL,"1","0"
"2829","976","en_US","0","MÁRCIO FRANÇA","MÁRCIO FRANÇA é DEPUTADO FEDERAL do PSB pela Unidade da Federação SP","705624",NULL,NULL,"1","0"
"2830","976","en_US","0","MÁRCIO MACÊDO","MÁRCIO MACÊDO é DEPUTADO FEDERAL do PT pela Unidade da Federação SE","313624",NULL,NULL,"1","0"
"2831","976","en_US","0","MÁRCIO MARINHO","MÁRCIO MARINHO é DEPUTADO FEDERAL do PRB pela Unidade da Federação BA","575624",NULL,NULL,"1","0"
"2832","976","en_US","0","MÁRCIO REINALDO MOREIRA","MÁRCIO REINALDO MOREIRA é DEPUTADO FEDERAL do PP pela Unidade da Federação MG","530624",NULL,NULL,"1","0"
"2833","976","en_US","0","MÁRIO DE OLIVEIRA","MÁRIO DE OLIVEIRA é DEPUTADO FEDERAL do PSC pela Unidade da Federação MG","891624",NULL,NULL,"1","0"
"2834","976","en_US","0","MÁRIO NEGROMONTE","MÁRIO NEGROMONTE é DEPUTADO FEDERAL do PP pela Unidade da Federação BA","175624",NULL,NULL,"1","0"
"2835","976","en_US","0","NATAN DONADON","NATAN DONADON é DEPUTADO FEDERAL do PMDB pela Unidade da Federação RO","652624",NULL,NULL,"1","0"
"2836","976","en_US","0","NAZARENO FONTELES","NAZARENO FONTELES é DEPUTADO FEDERAL do PT pela Unidade da Federação PI","783624",NULL,NULL,"1","0"
"2837","976","en_US","0","NEILTON MULIM","NEILTON MULIM é DEPUTADO FEDERAL do PR pela Unidade da Federação RJ","489624",NULL,NULL,"1","0"
"2838","976","en_US","0","NELSON BORNIER","NELSON BORNIER é DEPUTADO FEDERAL do PMDB pela Unidade da Federação RJ","716624",NULL,NULL,"1","0"
"2839","976","en_US","0","NELSON MARCHEZAN JUNIOR","NELSON MARCHEZAN JUNIOR é DEPUTADO FEDERAL do PSDB pela Unidade da Federação RS","727624",NULL,NULL,"1","0"
"2840","976","en_US","0","NELSON MARQUEZELLI","NELSON MARQUEZELLI é DEPUTADO FEDERAL do PTB pela Unidade da Federação SP","669624",NULL,NULL,"1","0"
"2841","976","en_US","0","NELSON MEURER","NELSON MEURER é DEPUTADO FEDERAL do PP pela Unidade da Federação PR","468624",NULL,NULL,"1","0"
"2842","976","en_US","0","NELSON PADOVANI","NELSON PADOVANI é DEPUTADO FEDERAL do PSC pela Unidade da Federação PR","204624",NULL,NULL,"1","0"
"2843","976","en_US","0","NELSON PELLEGRINO","NELSON PELLEGRINO é DEPUTADO FEDERAL do PT pela Unidade da Federação BA","113624",NULL,NULL,"1","0"
"2844","976","en_US","0","NEWTON CARDOSO","NEWTON CARDOSO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MG","792624",NULL,NULL,"1","0"
"2845","976","en_US","0","NEWTON LIMA","NEWTON LIMA é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","284624",NULL,NULL,"1","0"
"2846","976","en_US","0","NICE LOBÃO","NICE LOBÃO é DEPUTADO FEDERAL do PSD pela Unidade da Federação MA","990624",NULL,NULL,"1","0"
"2847","976","en_US","0","NILDA GONDIM","NILDA GONDIM é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PB","658624",NULL,NULL,"1","0"
"2848","976","en_US","0","NILSON LEITÃO","NILSON LEITÃO é DEPUTADO FEDERAL do PSDB pela Unidade da Federação MT","361624",NULL,NULL,"1","0"
"2849","976","en_US","0","NILTON CAPIXABA","NILTON CAPIXABA é DEPUTADO FEDERAL do PTB pela Unidade da Federação RO","708624",NULL,NULL,"1","0"
"2850","976","en_US","0","ODAIR CUNHA","ODAIR CUNHA é DEPUTADO FEDERAL do PT pela Unidade da Federação MG","446624",NULL,NULL,"1","0"
"2851","976","en_US","0","ODÍLIO BALBINOTTI","ODÍLIO BALBINOTTI é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PR","182624",NULL,NULL,"1","0"
"2852","976","en_US","0","ONOFRE SANTO AGOSTINI","ONOFRE SANTO AGOSTINI é DEPUTADO FEDERAL do PSD pela Unidade da Federação SC","712624",NULL,NULL,"1","0"
"2853","976","en_US","0","ONYX LORENZONI","ONYX LORENZONI é DEPUTADO FEDERAL do DEM pela Unidade da Federação RS","240624",NULL,NULL,"1","0"
"2854","976","en_US","0","OSMAR JÚNIOR","OSMAR JÚNIOR é DEPUTADO FEDERAL do PC do B pela Unidade da Federação PI","913624",NULL,NULL,"1","0"
"2855","976","en_US","0","OSMAR SERRAGLIO","OSMAR SERRAGLIO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PR","928624",NULL,NULL,"1","0"
"2856","976","en_US","0","OSMAR TERRA","OSMAR TERRA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação RS","791624",NULL,NULL,"1","0"
"2857","976","en_US","0","OTAVIO LEITE","OTAVIO LEITE é DEPUTADO FEDERAL do PSDB pela Unidade da Federação RJ","862624",NULL,NULL,"1","0"
"2858","976","en_US","0","OTONIEL LIMA","OTONIEL LIMA é DEPUTADO FEDERAL do PRB pela Unidade da Federação SP","371624",NULL,NULL,"1","0"
"2859","976","en_US","0","OZIEL OLIVEIRA","OZIEL OLIVEIRA é DEPUTADO FEDERAL do PDT pela Unidade da Federação BA","399624",NULL,NULL,"1","0"
"2860","976","en_US","0","PADRE JOÃO","PADRE JOÃO é DEPUTADO FEDERAL do PT pela Unidade da Federação MG","212624",NULL,NULL,"1","0"
"2861","976","en_US","0","PADRE TON","PADRE TON é DEPUTADO FEDERAL do PT pela Unidade da Federação RO","981624",NULL,NULL,"1","0"
"2862","976","en_US","0","PAES LANDIM","PAES LANDIM é DEPUTADO FEDERAL do PTB pela Unidade da Federação PI","783624",NULL,NULL,"1","0"
"2863","976","en_US","0","PASTOR EURICO","PASTOR EURICO é DEPUTADO FEDERAL do PSB pela Unidade da Federação PE","808624",NULL,NULL,"1","0"
"2864","976","en_US","0","PASTOR MARCO FELICIANO","PASTOR MARCO FELICIANO é DEPUTADO FEDERAL do PSC pela Unidade da Federação SP","259624",NULL,NULL,"1","0"
"2865","976","en_US","0","PAUDERNEY AVELINO","PAUDERNEY AVELINO é DEPUTADO FEDERAL do DEM pela Unidade da Federação AM","269624",NULL,NULL,"1","0"
"2866","976","en_US","0","PAULO ABI-ACKEL","PAULO ABI-ACKEL é DEPUTADO FEDERAL do PSDB pela Unidade da Federação MG","549624",NULL,NULL,"1","0"
"2867","976","en_US","0","PAULO CESAR QUARTIERO","PAULO CESAR QUARTIERO é DEPUTADO FEDERAL do DEM pela Unidade da Federação RR","139624",NULL,NULL,"1","0"
"2868","976","en_US","0","PAULO FEIJÓ","PAULO FEIJÓ é DEPUTADO FEDERAL do PR pela Unidade da Federação RJ","600624",NULL,NULL,"1","0"
"2869","976","en_US","0","PAULO FERREIRA","PAULO FERREIRA é DEPUTADO FEDERAL do PT pela Unidade da Federação RS","475624",NULL,NULL,"1","0"
"2870","976","en_US","0","PAULO FOLETTO","PAULO FOLETTO é DEPUTADO FEDERAL do PSB pela Unidade da Federação ES","835624",NULL,NULL,"1","0"
"2871","976","en_US","0","PAULO FREIRE","PAULO FREIRE é DEPUTADO FEDERAL do PR pela Unidade da Federação SP","165624",NULL,NULL,"1","0"
"2872","976","en_US","0","PAULO MAGALHÃES","PAULO MAGALHÃES é DEPUTADO FEDERAL do PSD pela Unidade da Federação BA","547624",NULL,NULL,"1","0"
"2873","976","en_US","0","PAULO MALUF","PAULO MALUF é DEPUTADO FEDERAL do PP pela Unidade da Federação SP","557624",NULL,NULL,"1","0"
"2874","976","en_US","0","PAULO PEREIRA DA SILVA","PAULO PEREIRA DA SILVA é DEPUTADO FEDERAL do PDT pela Unidade da Federação SP","322624",NULL,NULL,"1","0"
"2875","976","en_US","0","PAULO PIAU","PAULO PIAU é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MG","126624",NULL,NULL,"1","0"
"2876","976","en_US","0","PAULO PIMENTA","PAULO PIMENTA é DEPUTADO FEDERAL do PT pela Unidade da Federação RS","387624",NULL,NULL,"1","0"
"2877","976","en_US","0","PAULO RUBEM SANTIAGO","PAULO RUBEM SANTIAGO é DEPUTADO FEDERAL do PDT pela Unidade da Federação PE","133624",NULL,NULL,"1","0"
"2878","976","en_US","0","PAULO TEIXEIRA","PAULO TEIXEIRA é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","869624",NULL,NULL,"1","0"
"2879","976","en_US","0","PAULO WAGNER","PAULO WAGNER é DEPUTADO FEDERAL do PV pela Unidade da Federação RN","972624",NULL,NULL,"1","0"
"2880","976","en_US","0","PEDRO CHAVES","PEDRO CHAVES é DEPUTADO FEDERAL do PMDB pela Unidade da Federação GO","730624",NULL,NULL,"1","0"
"2881","976","en_US","0","PEDRO EUGÊNIO","PEDRO EUGÊNIO é DEPUTADO FEDERAL do PT pela Unidade da Federação PE","877624",NULL,NULL,"1","0"
"2882","976","en_US","0","PEDRO HENRY","PEDRO HENRY é DEPUTADO FEDERAL do PP pela Unidade da Federação MT","553624",NULL,NULL,"1","0"
"2883","976","en_US","0","PEDRO NOVAIS","PEDRO NOVAIS é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MA","785624",NULL,NULL,"1","0"
"2884","976","en_US","0","PEDRO UCZAI","PEDRO UCZAI é DEPUTADO FEDERAL do PT pela Unidade da Federação SC","787624",NULL,NULL,"1","0"
"2885","976","en_US","0","PENNA","PENNA é DEPUTADO FEDERAL do PV pela Unidade da Federação SP","892624",NULL,NULL,"1","0"
"2886","976","en_US","0","PERPÉTUA ALMEIDA","PERPÉTUA ALMEIDA é DEPUTADO FEDERAL do PC do B pela Unidade da Federação AC","425624",NULL,NULL,"1","0"
"2887","976","en_US","0","PINTO ITAMARATY","PINTO ITAMARATY é DEPUTADO FEDERAL do PSDB pela Unidade da Federação MA","622624",NULL,NULL,"1","0"
"2888","976","en_US","0","POLICARPO","POLICARPO é DEPUTADO FEDERAL do PT pela Unidade da Federação DF","237624",NULL,NULL,"1","0"
"2889","976","en_US","0","PROFESSOR SETIMO","PROFESSOR SETIMO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MA","516624",NULL,NULL,"1","0"
"2890","976","en_US","0","PROFESSOR SÉRGIO DE OLIVEIRA","PROFESSOR SÉRGIO DE OLIVEIRA é DEPUTADO FEDERAL do PSC pela Unidade da Federação PR","604624",NULL,NULL,"1","0"
"2891","976","en_US","0","PROFESSORA DORINHA SEABRA REZENDE","PROFESSORA DORINHA SEABRA REZENDE é DEPUTADO FEDERAL do DEM pela Unidade da Federação TO","645624",NULL,NULL,"1","0"
"2892","976","en_US","0","RAIMUNDO GOMES DE MATOS","RAIMUNDO GOMES DE MATOS é DEPUTADO FEDERAL do PSDB pela Unidade da Federação CE","619624",NULL,NULL,"1","0"
"2893","976","en_US","0","RAIMUNDÃO","RAIMUNDÃO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação CE","277624",NULL,NULL,"1","0"
"2894","976","en_US","0","RAUL HENRY","RAUL HENRY é DEPUTADO FEDERAL do PMDB pela Unidade da Federação PE","909624",NULL,NULL,"1","0"
"2895","976","en_US","0","RAUL LIMA","RAUL LIMA é DEPUTADO FEDERAL do PSD pela Unidade da Federação RR","605624",NULL,NULL,"1","0"
"2896","976","en_US","0","REBECCA GARCIA","REBECCA GARCIA é DEPUTADO FEDERAL do PP pela Unidade da Federação AM","257624",NULL,NULL,"1","0"
"2897","976","en_US","0","REGINALDO LOPES","REGINALDO LOPES é DEPUTADO FEDERAL do PT pela Unidade da Federação MG","515624",NULL,NULL,"1","0"
"2898","976","en_US","0","REGUFFE","REGUFFE é DEPUTADO FEDERAL do PDT pela Unidade da Federação DF","932624",NULL,NULL,"1","0"
"2899","976","en_US","0","REINALDO AZAMBUJA","REINALDO AZAMBUJA é DEPUTADO FEDERAL do PSDB pela Unidade da Federação MS","815624",NULL,NULL,"1","0"
"2900","976","en_US","0","REINHOLD STEPHANES","REINHOLD STEPHANES é DEPUTADO FEDERAL do PSD pela Unidade da Federação PR","298624",NULL,NULL,"1","0"
"2901","976","en_US","0","RENAN FILHO","RENAN FILHO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação AL","651624",NULL,NULL,"1","0"
"2902","976","en_US","0","RENATO MOLLING","RENATO MOLLING é DEPUTADO FEDERAL do PP pela Unidade da Federação RS","595624",NULL,NULL,"1","0"
"2903","976","en_US","0","RENZO BRAZ","RENZO BRAZ é DEPUTADO FEDERAL do PP pela Unidade da Federação MG","836624",NULL,NULL,"1","0"
"2904","976","en_US","0","RIBAMAR ALVES","RIBAMAR ALVES é DEPUTADO FEDERAL do PSB pela Unidade da Federação MA","822624",NULL,NULL,"1","0"
"2905","976","en_US","0","RICARDO BERZOINI","RICARDO BERZOINI é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","164624",NULL,NULL,"1","0"
"2906","976","en_US","0","RICARDO IZAR","RICARDO IZAR é DEPUTADO FEDERAL do PSD pela Unidade da Federação SP","952624",NULL,NULL,"1","0"
"2907","976","en_US","0","RICARDO TRIPOLI","RICARDO TRIPOLI é DEPUTADO FEDERAL do PSDB pela Unidade da Federação SP","310624",NULL,NULL,"1","0"
"2908","976","en_US","0","ROBERTO BALESTRA","ROBERTO BALESTRA é DEPUTADO FEDERAL do PP pela Unidade da Federação GO","904624",NULL,NULL,"1","0"
"2909","976","en_US","0","ROBERTO BRITTO","ROBERTO BRITTO é DEPUTADO FEDERAL do PP pela Unidade da Federação BA","182624",NULL,NULL,"1","0"
"2910","976","en_US","0","ROBERTO DE LUCENA","ROBERTO DE LUCENA é DEPUTADO FEDERAL do PV pela Unidade da Federação SP","189624",NULL,NULL,"1","0"
"2911","976","en_US","0","ROBERTO FREIRE","ROBERTO FREIRE é DEPUTADO FEDERAL do PPS pela Unidade da Federação SP","803624",NULL,NULL,"1","0"
"2912","976","en_US","0","ROBERTO SANTIAGO","ROBERTO SANTIAGO é DEPUTADO FEDERAL do PSD pela Unidade da Federação SP","150624",NULL,NULL,"1","0"
"2913","976","en_US","0","ROBERTO TEIXEIRA","ROBERTO TEIXEIRA é DEPUTADO FEDERAL do PP pela Unidade da Federação PE","462624",NULL,NULL,"1","0"
"2914","976","en_US","0","RODRIGO BETHLEM","RODRIGO BETHLEM é DEPUTADO FEDERAL do PMDB pela Unidade da Federação RJ","595624",NULL,NULL,"1","0"
"2915","976","en_US","0","RODRIGO DE CASTRO","RODRIGO DE CASTRO é DEPUTADO FEDERAL do PSDB pela Unidade da Federação MG","332624",NULL,NULL,"1","0"
"2916","976","en_US","0","RODRIGO MAIA","RODRIGO MAIA é DEPUTADO FEDERAL do DEM pela Unidade da Federação RJ","502624",NULL,NULL,"1","0"
"2917","976","en_US","0","ROGÉRIO CARVALHO","ROGÉRIO CARVALHO é DEPUTADO FEDERAL do PT pela Unidade da Federação SE","224624",NULL,NULL,"1","0"
"2918","976","en_US","0","ROGÉRIO PENINHA MENDONÇA","ROGÉRIO PENINHA MENDONÇA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação SC","215624",NULL,NULL,"1","0"
"2919","976","en_US","0","ROMERO RODRIGUES","ROMERO RODRIGUES é DEPUTADO FEDERAL do PSDB pela Unidade da Federação PB","112624",NULL,NULL,"1","0"
"2920","976","en_US","0","ROMÁRIO","ROMÁRIO é DEPUTADO FEDERAL do PSB pela Unidade da Federação RJ","585624",NULL,NULL,"1","0"
"2921","976","en_US","0","RONALDO BENEDET","RONALDO BENEDET é DEPUTADO FEDERAL do PMDB pela Unidade da Federação SC","933624",NULL,NULL,"1","0"
"2922","976","en_US","0","RONALDO CAIADO","RONALDO CAIADO é DEPUTADO FEDERAL do DEM pela Unidade da Federação GO","952624",NULL,NULL,"1","0"
"2923","976","en_US","0","RONALDO FONSECA","RONALDO FONSECA é DEPUTADO FEDERAL do PR pela Unidade da Federação DF","125624",NULL,NULL,"1","0"
"2924","976","en_US","0","RONALDO NOGUEIRA","RONALDO NOGUEIRA é DEPUTADO FEDERAL do PTB pela Unidade da Federação RS","191624",NULL,NULL,"1","0"
"2925","976","en_US","0","RONALDO ZULKE","RONALDO ZULKE é DEPUTADO FEDERAL do PT pela Unidade da Federação RS","706624",NULL,NULL,"1","0"
"2926","976","en_US","0","ROSANE FERREIRA","ROSANE FERREIRA é DEPUTADO FEDERAL do PV pela Unidade da Federação PR","109624",NULL,NULL,"1","0"
"2927","976","en_US","0","ROSE DE FREITAS","ROSE DE FREITAS é DEPUTADO FEDERAL do PMDB pela Unidade da Federação ES","102624",NULL,NULL,"1","0"
"2928","976","en_US","0","ROSINHA DA ADEFAL","ROSINHA DA ADEFAL é DEPUTADO FEDERAL do PT do B pela Unidade da Federação AL","577624",NULL,NULL,"1","0"
"2929","976","en_US","0","RUBENS BUENO","RUBENS BUENO é DEPUTADO FEDERAL do PPS pela Unidade da Federação PR","387624",NULL,NULL,"1","0"
"2930","976","en_US","0","RUBENS OTONI","RUBENS OTONI é DEPUTADO FEDERAL do PT pela Unidade da Federação GO","672624",NULL,NULL,"1","0"
"2931","976","en_US","0","RUI PALMEIRA","RUI PALMEIRA é DEPUTADO FEDERAL do PSDB pela Unidade da Federação AL","474624",NULL,NULL,"1","0"
"2932","976","en_US","0","RUY CARNEIRO","RUY CARNEIRO é DEPUTADO FEDERAL do PSDB pela Unidade da Federação PB","583624",NULL,NULL,"1","0"
"2933","976","en_US","0","SABINO CASTELO BRANCO","SABINO CASTELO BRANCO é DEPUTADO FEDERAL do PTB pela Unidade da Federação AM","750624",NULL,NULL,"1","0"
"2934","976","en_US","0","SALVADOR ZIMBALDI","SALVADOR ZIMBALDI é DEPUTADO FEDERAL do PDT pela Unidade da Federação SP","878624",NULL,NULL,"1","0"
"2935","976","en_US","0","SANDES JÚNIOR","SANDES JÚNIOR é DEPUTADO FEDERAL do PP pela Unidade da Federação GO","573624",NULL,NULL,"1","0"
"2936","976","en_US","0","SANDRA ROSADO","SANDRA ROSADO é DEPUTADO FEDERAL do PSB pela Unidade da Federação RN","425624",NULL,NULL,"1","0"
"2937","976","en_US","0","SANDRO ALEX","SANDRO ALEX é DEPUTADO FEDERAL do PPS pela Unidade da Federação PR","512624",NULL,NULL,"1","0"
"2938","976","en_US","0","SANDRO MABEL","SANDRO MABEL é DEPUTADO FEDERAL do PMDB pela Unidade da Federação GO","956624",NULL,NULL,"1","0"
"2939","976","en_US","0","SARAIVA FELIPE","SARAIVA FELIPE é DEPUTADO FEDERAL do PMDB pela Unidade da Federação MG","418624",NULL,NULL,"1","0"
"2940","976","en_US","0","SARNEY FILHO","SARNEY FILHO é DEPUTADO FEDERAL do PV pela Unidade da Federação MA","674624",NULL,NULL,"1","0"
"2941","976","en_US","0","SEBASTIÃO BALA ROCHA","SEBASTIÃO BALA ROCHA é DEPUTADO FEDERAL do PDT pela Unidade da Federação AP","998624",NULL,NULL,"1","0"
"2942","976","en_US","0","SERGIO GUERRA","SERGIO GUERRA é DEPUTADO FEDERAL do PSDB pela Unidade da Federação PE","550624",NULL,NULL,"1","0"
"2943","976","en_US","0","SEVERINO NINHO","SEVERINO NINHO é DEPUTADO FEDERAL do PSB pela Unidade da Federação PE","918624",NULL,NULL,"1","0"
"2944","976","en_US","0","SIBÁ MACHADO","SIBÁ MACHADO é DEPUTADO FEDERAL do PT pela Unidade da Federação AC","277624",NULL,NULL,"1","0"
"2945","976","en_US","0","SILAS CÂMARA","SILAS CÂMARA é DEPUTADO FEDERAL do PSD pela Unidade da Federação AM","387624",NULL,NULL,"1","0"
"2946","976","en_US","0","SILVIO COSTA","SILVIO COSTA é DEPUTADO FEDERAL do PTB pela Unidade da Federação PE","857624",NULL,NULL,"1","0"
"2947","976","en_US","0","SIMÃO SESSIM","SIMÃO SESSIM é DEPUTADO FEDERAL do PP pela Unidade da Federação RJ","219624",NULL,NULL,"1","0"
"2948","976","en_US","0","STEPAN NERCESSIAN","STEPAN NERCESSIAN é DEPUTADO FEDERAL do PPS pela Unidade da Federação RJ","302624",NULL,NULL,"1","0"
"2949","976","en_US","0","SUELI VIDIGAL","SUELI VIDIGAL é DEPUTADO FEDERAL do PDT pela Unidade da Federação ES","412624",NULL,NULL,"1","0"
"2950","976","en_US","0","SÉRGIO BRITO","SÉRGIO BRITO é DEPUTADO FEDERAL do PSD pela Unidade da Federação BA","465624",NULL,NULL,"1","0"
"2951","976","en_US","0","SÉRGIO MORAES","SÉRGIO MORAES é DEPUTADO FEDERAL do PTB pela Unidade da Federação RS","225624",NULL,NULL,"1","0"
"2952","976","en_US","0","SÉRGIO ZVEITER","SÉRGIO ZVEITER é DEPUTADO FEDERAL do PSD pela Unidade da Federação RJ","701624",NULL,NULL,"1","0"
"2953","976","en_US","0","TAKAYAMA","TAKAYAMA é DEPUTADO FEDERAL do PSC pela Unidade da Federação PR","304624",NULL,NULL,"1","0"
"2954","976","en_US","0","TAUMATURGO LIMA","TAUMATURGO LIMA é DEPUTADO FEDERAL do PT pela Unidade da Federação AC","726624",NULL,NULL,"1","0"
"2955","976","en_US","0","TERESA SURITA","TERESA SURITA é DEPUTADO FEDERAL do PMDB pela Unidade da Federação RR","365624",NULL,NULL,"1","0"
"2956","976","en_US","0","THIAGO PEIXOTO","THIAGO PEIXOTO é DEPUTADO FEDERAL do PSD pela Unidade da Federação GO","659624",NULL,NULL,"1","0"
"2957","976","en_US","0","TIRIRICA","TIRIRICA é DEPUTADO FEDERAL do PR pela Unidade da Federação SP","514624",NULL,NULL,"1","0"
"2958","976","en_US","0","TONINHO PINHEIRO","TONINHO PINHEIRO é DEPUTADO FEDERAL do PP pela Unidade da Federação MG","592624",NULL,NULL,"1","0"
"2959","976","en_US","0","VALADARES FILHO","VALADARES FILHO é DEPUTADO FEDERAL do PSB pela Unidade da Federação SE","140624",NULL,NULL,"1","0"
"2960","976","en_US","0","VALDEMAR COSTA NETO","VALDEMAR COSTA NETO é DEPUTADO FEDERAL do PR pela Unidade da Federação SP","429624",NULL,NULL,"1","0"
"2961","976","en_US","0","VALDIR COLATTO","VALDIR COLATTO é DEPUTADO FEDERAL do PMDB pela Unidade da Federação SC","487624",NULL,NULL,"1","0"
"2962","976","en_US","0","VALMIR ASSUNÇÃO","VALMIR ASSUNÇÃO é DEPUTADO FEDERAL do PT pela Unidade da Federação BA","988624",NULL,NULL,"1","0"
"2963","976","en_US","0","VALTENIR PEREIRA","VALTENIR PEREIRA é DEPUTADO FEDERAL do PSB pela Unidade da Federação MT","743624",NULL,NULL,"1","0"
"2964","976","en_US","0","VANDER LOUBET","VANDER LOUBET é DEPUTADO FEDERAL do PT pela Unidade da Federação MS","565624",NULL,NULL,"1","0"
"2965","976","en_US","0","VANDERLEI MACRIS","VANDERLEI MACRIS é DEPUTADO FEDERAL do PSDB pela Unidade da Federação SP","308624",NULL,NULL,"1","0"
"2966","976","en_US","0","VANDERLEI SIRAQUE","VANDERLEI SIRAQUE é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","217624",NULL,NULL,"1","0"
"2967","976","en_US","0","VAZ DE LIMA","VAZ DE LIMA é DEPUTADO FEDERAL do PSDB pela Unidade da Federação SP","543624",NULL,NULL,"1","0"
"2968","976","en_US","0","VICENTE ARRUDA","VICENTE ARRUDA é DEPUTADO FEDERAL do PR pela Unidade da Federação CE","699624",NULL,NULL,"1","0"
"2969","976","en_US","0","VICENTE CANDIDO","VICENTE CANDIDO é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","593624",NULL,NULL,"1","0"
"2970","976","en_US","0","VICENTINHO","VICENTINHO é DEPUTADO FEDERAL do PT pela Unidade da Federação SP","325624",NULL,NULL,"1","0"
"2971","976","en_US","0","VIEIRA DA CUNHA","VIEIRA DA CUNHA é DEPUTADO FEDERAL do PDT pela Unidade da Federação RS","548624",NULL,NULL,"1","0"
"2972","976","en_US","0","VILALBA","VILALBA é DEPUTADO FEDERAL do PRB pela Unidade da Federação PE","455624",NULL,NULL,"1","0"
"2973","976","en_US","0","VILMAR ROCHA","VILMAR ROCHA é DEPUTADO FEDERAL do PSD pela Unidade da Federação GO","381624",NULL,NULL,"1","0"
"2974","976","en_US","0","VILSON COVATTI","VILSON COVATTI é DEPUTADO FEDERAL do PP pela Unidade da Federação RS","104624",NULL,NULL,"1","0"
"2975","976","en_US","0","VINICIUS GURGEL","VINICIUS GURGEL é DEPUTADO FEDERAL do PR pela Unidade da Federação AP","351624",NULL,NULL,"1","0"
"2976","976","en_US","0","VITOR PAULO","VITOR PAULO é DEPUTADO FEDERAL do PRB pela Unidade da Federação RJ","223624",NULL,NULL,"1","0"
"2977","976","en_US","0","VITOR PENIDO","VITOR PENIDO é DEPUTADO FEDERAL do DEM pela Unidade da Federação MG","985624",NULL,NULL,"1","0"
"2978","976","en_US","0","WALDENOR PEREIRA","WALDENOR PEREIRA é DEPUTADO FEDERAL do PT pela Unidade da Federação BA","181624",NULL,NULL,"1","0"
"2979","976","en_US","0","WALDIR MARANHÃO","WALDIR MARANHÃO é DEPUTADO FEDERAL do PP pela Unidade da Federação MA","345624",NULL,NULL,"1","0"
"2980","976","en_US","0","WALNEY ROCHA","WALNEY ROCHA é DEPUTADO FEDERAL do PTB pela Unidade da Federação RJ","289624",NULL,NULL,"1","0"
"2981","976","en_US","0","WALTER FELDMAN","WALTER FELDMAN é DEPUTADO FEDERAL do PSDB pela Unidade da Federação SP","913624",NULL,NULL,"1","0"
"2982","976","en_US","0","WALTER IHOSHI","WALTER IHOSHI é DEPUTADO FEDERAL do PSD pela Unidade da Federação SP","633624",NULL,NULL,"1","0"
"2983","976","en_US","0","WALTER TOSTA","WALTER TOSTA é DEPUTADO FEDERAL do PSD pela Unidade da Federação MG","966624",NULL,NULL,"1","0"
"2984","976","en_US","0","WANDENKOLK GONÇALVES","WANDENKOLK GONÇALVES é DEPUTADO FEDERAL do PSDB pela Unidade da Federação PA","268624",NULL,NULL,"1","0"
"2985","976","en_US","0","WASHINGTON REIS","WASHINGTON REIS é DEPUTADO FEDERAL do PMDB pela Unidade da Federação RJ","920624",NULL,NULL,"1","0"
"2986","976","en_US","0","WELITON PRADO","WELITON PRADO é DEPUTADO FEDERAL do PT pela Unidade da Federação MG","734624",NULL,NULL,"1","0"
"2987","976","en_US","0","WELLINGTON FAGUNDES","WELLINGTON FAGUNDES é DEPUTADO FEDERAL do PR pela Unidade da Federação MT","982624",NULL,NULL,"1","0"
